path	baseline_line	disposition	destination	evidence
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/LastOwnerGuardedDeparturesTests.cs	20	rewrite		Read refusing-guard fixture and unchanged membership/downstream assertions; retain unit versus concurrency seam without claiming every possible active membership ending is guarded.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MembershipReadModelTests.cs	10	rewrite		Read membership-backed organization query fixture and exclusion assertion; remove obsolete user-home-tenant and precise caller dependency description.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MembershipReadModelTests.cs	47	rewrite		Read membership-backed organization query fixture and exclusion assertion; remove obsolete user-home-tenant and precise caller dependency description.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MembershipReviewServiceTests.cs	20	rewrite		Read membership status/revoker fixtures and self-actor event assertion; status also affects refresh access checks, and active memberships are not in the three review lists, so remove exclusive listing/next-sign-in claims.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MembershipReviewServiceTests.cs	452	rewrite		Read membership status/revoker fixtures and self-actor event assertion; status also affects refresh access checks, and active memberships are not in the three review lists, so remove exclusive listing/next-sign-in claims.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	12	rewrite		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	16	rewrite		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	51	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	52	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	53	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	122	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	130	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	144	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	151	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	154	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	167	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	173	rewrite		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	176	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	177	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	187	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	188	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	189	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	197	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	214	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	224	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	230	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	258	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	264	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	279	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	284	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	285	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
api/tests/Modules/Identity/Wallow.Identity.Tests/Infrastructure/MfaLockoutServiceTests.cs	286	remove		Read InMemory lockout, fake clock, cache-hit/miss/error fixtures and TTL assertions; remove phase/AAA narration, false reset description and all-Redis-operations failure claim. No database concurrency/atomicity is proved by this suite.
